売上年月日,社員番号,社員名,役職,部門番号,部門名,担当エリア,顧客番号,顧客名,売上金額
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29919,Mountain Bike Center,68203.41
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29757,Basic Sports Equipment,808.728
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29818,Brakes and Gears,92941.2222
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29924,Reasonable Bicycle Sales,61593.4153
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29901,Sturdy Toys,6140.4181
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,30022,Metropolitan Manufacturing,3708.54
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29522,Resale Services,54076.886
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29784,Big-Time Bike Store,7564.164
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,30047,Valley Bicycle Distributors,8020.758
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29511,Bold Bike Accessories,199.4976
2014-03-31,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29913,Field Trip Store,82062.4546
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29847,Good Toys,713.796
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29485,Professional Sales and Service,33319.986
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29957,Eastside Department Store,65683.368
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29660,Extreme Riding Supplies,47848.026
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,30089,Thrifty Parts and Sales,926.916
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,30027,Engineered Bike Systems,2847.408
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29938,Trailblazing Sports,34118.5356
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,30033,Transport Bikes,500.304
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29653,Thrilling Bike Tours,11528.844
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29975,Sports Products Store,2777.1431
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29584,Futuristic Bikes,221.256
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29877,Paints and Solvents Company,10585.05
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29568,Coalition Bike Company,1856.2068
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29929,Many Bikes Store,59894.2092
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29638,Aerobic Exercise Company,1732.89
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29982,Discount Tours,2527.128
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29781,The Bicycle Accessories Company,96.1088
2014-05-01,276,Linda C Mitchell,Sales Representative,010,Sales,Southwest,29531,Remarkable Bike Store,5533.8689
2011-05-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29974,Yellow Bicycle Company,6107.082
2011-05-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29827,First Bike Store,5716.3102
2011-05-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29646,Fitness Toy Store,33997.3702
2011-05-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29570,Grease and Oil Products Company,874.794
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29764,Social Activities Club,1718.8983
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30117,Totes & Baskets Company,13196.0548
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29569,Travel Systems,419.4589
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30111,Great Bicycle Supply,38816.8056
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29861,Hardware Components,115696.3313
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29866,Rental Bikes,4345.8268
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29906,District Mall,11942.5965
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30095,Swift Cycles,11361.2706
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29523,The Gear Store,32971.323
2011-07-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29774,Journey Sporting Goods,36724.0974
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30003,Practical Bike Supply Company,4079.988
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29967,Leading Sales & Repair,25706.4831
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29659,Genuine Bike Shop,6654.7023
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30090,A Typical Bike Shop,4075.0341
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29708,Stationary Bikes and Stands,10680.7251
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29651,Good Bike Shop,6035.8246
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29769,Unique Bikes,6101.382
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30106,Solid Bike Parts,16185.4292
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29486,Riders Company,16667.3077
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29702,Paint Supply,26967.1293
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29637,Advanced Bike Components,15439.0357
2011-08-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29872,A Great Bicycle Company,2604.0653
2011-08-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29974,Yellow Bicycle Company,16292.052
2011-08-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29827,First Bike Store,32383.1098
2011-08-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29646,Fitness Toy Store,42088.8187
2011-08-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29570,Grease and Oil Products Company,2597.0295
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29668,Discount Bicycle Specialists,419.4589
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30117,Totes & Baskets Company,43615.4161
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29569,Travel Systems,2146.962
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30111,Great Bicycle Supply,108783.5872
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29861,Hardware Components,104958.8068
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29583,Lots of Bikes Storehouse,722.5949
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29930,Largest Bike Store,367.8764
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29866,Rental Bikes,9855.7761
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29906,District Mall,28672.9735
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29523,The Gear Store,30593.8757
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30095,Swift Cycles,28122.9884
2011-10-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29774,Journey Sporting Goods,38308.8583
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29967,Leading Sales & Repair,40149.6431
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29508,Mountain Toy Store,874.794
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29659,Genuine Bike Shop,10830.1496
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,30090,A Typical Bike Shop,28416.3962
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29708,Stationary Bikes and Stands,14008.6057
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29651,Good Bike Shop,25618.7006
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29769,Unique Bikes,30609.7234
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,30106,Solid Bike Parts,21596.2123
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29486,Riders Company,67369.2136
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29674,Westside Cycle Store,144.202
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29702,Paint Supply,46173.7216
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29637,Advanced Bike Components,14494.3943
2011-10-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29872,A Great Bicycle Company,2133.1707
2011-12-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29974,Yellow Bicycle Company,14261.358
2011-12-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29827,First Bike Store,19742.7832
2011-12-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29646,Fitness Toy Store,28091.4187
2011-12-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29570,Grease and Oil Products Company,2097.2945
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29764,Social Activities Club,419.4589
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30117,Totes & Baskets Company,54553.8443
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30111,Great Bicycle Supply,28547.1025
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29861,Hardware Components,85994.8887
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29866,Rental Bikes,13637.942
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29906,District Mall,22730.7926
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,30095,Swift Cycles,27877.4257
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29523,The Gear Store,51137.4115
2012-01-01,277,Jillian Carson,Sales Representative,010,Sales,Central,29774,Journey Sporting Goods,34738.7355
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,30106,Solid Bike Parts,19162.2381
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,30003,Practical Bike Supply Company,4064.988
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29967,Leading Sales & Repair,31628.6282
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29508,Mountain Toy Store,2146.962
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29659,Genuine Bike Shop,6691.8242
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29859,Rural Sales and Service,1258.3767
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29708,Stationary Bikes and Stands,11256.8286
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,30090,A Typical Bike Shop,21442.984
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29651,Good Bike Shop,21847.3938
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29769,Unique Bikes,40766.88
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29486,Riders Company,54979.9007
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29702,Paint Supply,34558.1586
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29637,Advanced Bike Components,15251.8156
2012-01-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29872,A Great Bicycle Company,2133.1707
2012-02-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29974,Yellow Bicycle Company,40766.1068
2012-02-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29827,First Bike Store,35123.3751
2012-02-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29646,Fitness Toy Store,31457.4039
2012-02-29,277,Jillian Carson,Sales Representative,010,Sales,Central,29570,Grease and Oil Products Company,3456.264
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29764,Social Activities Club,874.794
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30117,Totes & Baskets Company,55740.7211
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30111,Great Bicycle Supply,100378.9078
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29861,Hardware Components,101833.4197
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29583,Lots of Bikes Storehouse,1532.3549
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29930,Largest Bike Store,838.9178
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29866,Rental Bikes,12363.6444
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29906,District Mall,24144.9924
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30095,Swift Cycles,26009.3155
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29523,The Gear Store,74719.7785
2012-03-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29774,Journey Sporting Goods,65730.4662
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29967,Leading Sales & Repair,48748.8054
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29508,Mountain Toy Store,356.898
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29659,Genuine Bike Shop,19044.6091
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29859,Rural Sales and Service,3887.9452
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29708,Stationary Bikes and Stands,25670.3574
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30090,A Typical Bike Shop,29522.6946
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29651,Good Bike Shop,25738.2617
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29769,Unique Bikes,3894.2405
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30106,Solid Bike Parts,22996.4942
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29486,Riders Company,60079.0221
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29674,Westside Cycle Store,903.6344
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29702,Paint Supply,11737.7891
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29637,Advanced Bike Components,9853.7837
2012-04-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29872,A Great Bicycle Company,1677.8356
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30039,Gift and Toy Store,5948.2999
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29827,First Bike Store,98996.5779
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29772,Modular Cycle Systems,97801.7811
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29937,Go-cart and Bike Specialists,57182.2539
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29654,This Area Sporting Goods,12140.2623
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29782,Active Systems,30.2798
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29646,Fitness Toy Store,117274.3453
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29920,Specialty Sports Store,1524.5394
2012-05-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29570,Grease and Oil Products Company,8526.6557
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29764,Social Activities Club,469.794
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30117,Totes & Baskets Company,86402.2489
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30055,Bicycle Lines Distributors,39373.2236
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30023,Orange Bicycle Company,5662.2907
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29569,Travel Systems,2342.4546
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29593,Client Discount Store,869.6877
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29930,Largest Bike Store,469.794
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29732,Satin Finish Company,45845.4516
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29616,Sheet Metal Manufacturing,104881.9414
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29866,Rental Bikes,53.994
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29523,The Gear Store,72019.6975
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,30095,Swift Cycles,469.794
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29792,Genial Bike Associates,46321.888
2012-06-30,277,Jillian Carson,Sales Representative,010,Sales,Central,29819,The Accessories Store,794.2467
2012-07-31,277,Jillian Carson,Sales Representative,010,Sales,Central,29508,Mountain Toy Store,214.236
